ACO_Num,ACO_Name,ACO_State,Start_Date,Track1,Track2,Adv_Pay,N_AB,Sav_rate,MinSavPerc,BnchmkMinExp,GenSaveLoss,EarnSaveLoss,QualScore,UpdatedBnchmk,HistBnchmk,ABtotBnchmk,ABtotExp,Adv_Pay_Amt,Adv_Pay_Recoup,QualPerfShare,FinalShareRate,Per_Capita_Exp_ALL_ESRD_BY1,Per_Capita_Exp_ALL_DIS_BY1,Per_Capita_Exp_ALL_AGDU_BY1,Per_Capita_Exp_ALL_AGND_BY1,Per_Capita_Exp_ALL_ESRD_BY2,Per_Capita_Exp_ALL_DIS_BY2,Per_Capita_Exp_ALL_AGDU_BY2,Per_Capita_Exp_ALL_AGND_BY2,Per_Capita_Exp_ALL_ESRD_BY3,Per_Capita_Exp_ALL_DIS_BY3,Per_Capita_Exp_ALL_AGDU_BY3,Per_Capita_Exp_ALL_AGND_BY3,Per_Capita_Exp_ALL_ESRD_PY,Per_Capita_Exp_ALL_DIS_PY,Per_Capita_Exp_ALL_AGDU_PY,Per_Capita_Exp_ALL_AGND_PY,Per_Capita_Exp_TOTAL_PY,CMS_HCC_RiskScore_ESRD_BY1,CMS_HCC_RiskScore_DIS_BY1,CMS_HCC_RiskScore_AGDU_BY1,CMS_HCC_RiskScore_AGND_BY1,CMS_HCC_RiskScore_ESRD_BY2,CMS_HCC_RiskScore_DIS_BY2,CMS_HCC_RiskScore_AGDU_BY2,CMS_HCC_RiskScore_AGND_BY2,CMS_HCC_RiskScore_ESRD_BY3,CMS_HCC_RiskScore_DIS_BY3,CMS_HCC_RiskScore_AGDU_BY3,CMS_HCC_RiskScore_AGND_BY3,CMS_HCC_RiskScore_ESRD_PY,CMS_HCC_RiskScore_DIS_PY,CMS_HCC_RiskScore_AGDU_PY,CMS_HCC_RiskScore_AGND_PY,N_AB_Year_ESRD_BY3,N_AB_Year_DIS_BY3,N_AB_Year_AGED_Dual_BY3,N_AB_Year_AGED_NonDual_BY3,N_AB_Year_PY,N_AB_Year_ESRD_PY,N_AB_Year_DIS_PY,N_AB_Year_AGED_Dual_PY,N_AB_Year_AGED_NonDual_PY,N_Ben_Age_0_64,N_Ben_Age_65_74,N_Ben_Age_75_84,N_Ben_Age_85plus,N_Ben_Female,N_Ben_Male,N_Ben_Race_White,N_Ben_Race_Black,N_Ben_Race_Asian,N_Ben_Race_Hisp,N_Ben_Race_Native,N_Ben_Race_Other,CapAnn_INP_All,CapAnn_INP_S_trm,CapAnn_INP_L_trm,CapAnn_INP_Rehab,CapAnn_INP_Psych,CapAnn_HSP,CapAnn_SNF,CapAnn_INP_Other,CapAnn_OPD,CapAnn_PB,CapAnn_AmbPay,CapAnn_HHA,CapAnn_DME,ADM,ADM_S_Trm,ADM_L_Trm,ADM_Rehab,ADM_Psych,CHF_ADM,COPD_ADM,PNEU_ADM,readm_Rate_1000,prov_Rate_1000,P_SNF_ADM,P_EDV_Vis,P_EDV_Vis_HOSP,P_CT_VIS,P_MRI_VIS,P_EM_Total,P_EM_PCP_Vis,P_EM_SP_Vis,P_Nurse_Vis,P_FQHC_RHC_Vis,N_CAH,N_FQHC,N_RHC,N_ETA,N_Fac_Other,N_PCP,N_Spec,N_NP,N_PA,N_CNS
A68410,"Health Connect ACO, LLC",Virginia,1/1/2014,1,0,0,13874,1.343079374,2.767513503,1607547,0,0,P4R,8872,9026,119691108,118083562,,,0.5,0.5,94734,8440,11566,8969,82134,9200,10563,8805,83660,9259,11513,8507,89237,8452,10598,8325,8753,1.043620959,1.096472599,0.866396692,0.923950357,1.029478843,1.054123776,0.861297119,0.899901314,1.050862893,1.047009712,0.864889846,0.881792945,1.002537058,0.983041157,0.86905732,0.861905594,53.66666667,898,415,10845.25,13491.25,57.25,926.25,446.9166667,12060.83333,1578,7349,3393,1554,8131,5743,11479,1043,450,201,7,694,2607,2277,29,278,45,272,746,0,1313,3362,109,460,153,272.1022885,250.6809969,0.59297693,14.30556842,6.522746224,10.0806078,7.7828222,5.63328083,167.1671672,733.4000667,59.22357083,572.9639581,179.5978875,601.2044844,311.0163995,9694.57982,4506.179931,4613.360511,571.0367831,4.002594274,0,0,0,0,0,150,13,21,0,0
A29971,"Rocky Mountain Accountable Health Network, Inc","Montana,  Wyoming",1/1/2014,1,0,0,10115,1.542578796,2.99309862,1333191,0,0,P4R,8793,8727,86426120,85092929,,,0.5,0.5,68802,8227,12345,8084,62467,8976,12644,8200,70419,9835,14012,8016,64190,9223,11609,8069,8658,1.012473973,1.053916308,1.044062291,0.958625879,1.052628068,1.009754823,1.031696109,0.96670859,1.055514419,1.048629717,1.075135519,0.933846921,1.030795672,1.095726791,1.044226142,0.940929768,59.33333333,1046.5,376.75,8379.416667,9828.75,59.08333333,1090.5,341.5,8337.666667,1481,4521,2781,1332,5669,4446,9554,23,24,47,294,173,2865,2647,117,91,30,210,675,0,2380,2268,87,120,240,288.8464963,278.2652932,3.866208826,5.290601552,1.424392725,12.61604985,6.918478952,13.0230192,135.4037267,783.8509317,66.53948875,652.7788376,177.7438637,539.6413583,262.1900038,7431.870787,3290.55068,2759.760906,1360.803765,20.75543686,0,0,0,0,2,97,202,30,0,0
A37594,"WakeMed Key Community Care, LLC",North Carolina,1/1/2014,1,0,0,27818,0.577203028,2.421817394,1221295,0,0,P4R,7821,7479,211588513,210367218,,,0.5,0.5,74841,8386,12472,7230,66684,8259,10899,6944,61462,8524,10767,7011,68227,8411,10411,7168,7775,1.005680064,1.009338102,0.999386088,0.868338883,0.961078274,1.035770174,1.008764735,0.868792561,0.977617175,1.013102816,0.976468086,0.862545383,0.974606287,1.049569515,0.996136039,0.893757492,152.75,2482.416667,581.6666667,27066.5,27055.33333,185.75,2467.5,624.9166667,23777.16667,3737,14286,6977,2818,15619,12199,23712,3170,212,73,20,631,2206,2016,40,120,48,166,601,0,1419,2952,99,316,204,238.0307025,224.5767932,1.145799966,7.02264495,5.248503068,9.757780351,5.802922406,4.989774043,144.0820131,766.0764213,59.50767563,523.2240101,160.1163049,539.4869773,261.1315083,9220.621935,3961.658823,4274.388291,962.1762807,22.39854126,0,0,0,0,4,303,366,96,1,0
A25380,"Accountable Care Alliance of Ventura, LLC",California,1/1/2014,1,0,0,6956,0.306953164,3.408608609,207129,0,0,P4R,9990,9930,67479183,67272054,,,0.5,0.5,74022,6802,8705,9169,74318,7977,10056,9040,69974,7753,11089,9148,67422,9015,9987,8916,9959,0.934740107,0.967113029,0.90631566,1.005526939,0.978235803,0.978886564,0.875556819,1.05062793,0.986003931,0.968535757,0.874950995,1.046205511,0.923495151,1.001639476,0.887616929,1.016186393,88.16666667,1102.5,798.25,4576.916667,6754.666667,102.25,1126.666667,892.25,4633.5,1435,2946,1780,795,3882,3074,5773,138,163,580,24,278,2728,2522,0,124,94,234,466,0,1954,4039,101,554,182,232.1358073,217.4792736,0,3.849190683,10.80734307,6.217923411,5.773786025,5.329648638,163.1372549,789.0196078,28.42479274,677.1614686,155.1519937,557.6885117,320.3711015,10061.48835,4402.733912,5137.041058,464.2716147,57.44176865,2,0,3,0,2,55,197,15,1,0
A81718,"Health Point ACO, LLC",Florida,1/1/2014,1,0,0,7621,-5.706636737,3.275675676,-4921810,0,0,P4R,11684,11442,86247129,91168940,,,0.5,0.5,71549,11769,12184,9680,60615,12384,12436,9818,78930,12284,15612,11254,81816,12192,17475,11640,12350,0.973489509,1.198792046,0.965502352,1.04449706,1.02259515,1.158815686,1.072282494,1.048925963,1.009810642,1.173436346,1.014716219,1.110644945,1.034121601,1.218741041,1.114350159,1.144793559,40.08333333,528.6666667,177.5833333,6411,7381.833333,52.75,516,215.6666667,6597.416667,789,3371,2327,1134,4398,3223,7176,242,30,43,9,121,3299,2749,118,392,72,242,1505,0,1332,5046,104,901,229,369.5558917,335.9599016,3.115757152,21.94576776,8.534465241,11.9211578,10.43101307,7.044320517,159.9281222,831.5363881,123.8174799,638.5947484,251.15712,947.7320449,410.1962024,12306.96981,4771.172473,6518.434897,989.1851618,28.17728207,0,0,0,0,0,26,17,9,0,0
A23913,UR Care LLC,Maryland,1/1/2014,1,0,0,6048,4.233513307,3.59039039,2926208,2926208,0,P4R,11744,11380,69120079,66193872,,,0.5,0,68821,10798,13687,10209,74033,10750,13245,9974,80557,10555,14957,10108,78696,12577,13685,9622,11246,0.963493047,1.151309583,1.093903997,1.081329458,1.041234891,1.135823752,1.060155994,1.089889268,1.029476664,1.126700961,1.098691328,1.091654417,1.058472602,1.122868856,1.077713973,1.123733946,85.58333333,776.75,350.5833333,4849,5885.75,85.58333333,757.6666667,347.25,4695.25,1024,2821,1586,617,3538,2510,3579,2329,39,11,2,88,4232,4123,25,67,29,88,582,0,2223,3756,107,408,257,342.5221934,335.5562163,0.509705645,3.567939515,2.888331988,19.70861827,20.72802956,10.70381855,177.2885284,775.202781,58.95595294,848.1501933,256.0421357,742.1314191,290.7021195,10075.18158,4530.603576,4988.659049,549.2927834,6.626173385,0,0,0,0,0,22,0,1,0,0
A50147,Southern NMIPA ACO LLC,New Mexico,1/1/2014,1,0,0,7419,-7.099943287,3.316116116,-4175748,0,0,P4R,8150,8366,58813820,62989567,,,0.5,0,72470,7475,9935,7544,70144,8243,10397,7646,59508,7435,10448,7417,61890,7998,9168,8171,8729,1.061075509,1.048618086,0.974414096,0.986341634,1.033171781,1.101238536,0.954058162,0.993891157,1.008389754,1.079382865,1.004230661,0.998524241,0.979386801,1.026047767,0.882469419,0.989456654,74.75,968,632.5,5773,7216.083333,73.25,869.1666667,245.5,6028.166667,1158,3295,2191,775,4084,3335,6491,106,42,583,27,170,2925,2191,165,549,69,141,457,0,1455,2941,99,646,290,325.8000069,282.8404144,4.57311792,28.96308016,9.423394501,9.28481517,9.700553163,12.88787777,154.1802389,739.4136808,41.57379927,616.4008638,209.1162103,627.7643689,285.4734216,9528.160475,4716.131789,4149.342326,634.5547562,28.13160417,0,0,0,0,0,0,0,0,0,0
A40225,PMC ACO LLC,Michigan,1/1/2014,1,0,0,6990,2.339774214,3.401801802,2029193,0,0,P4R,12775,12665,86726028,84696834,,,0.5,0.5,105501,10066,14363,10810,99431,9683,14103,10727,103995,10269,16490,10687,100371,9827,15394,10746,12476,1.100450069,1.162982449,1.188359023,1.21211279,1.106730319,1.131039278,1.129179761,1.195622501,1.087699569,1.124763694,1.111783817,1.209810524,1.085708398,1.163186009,1.06271427,1.220817641,140,1956.333333,471,4615.416667,6788.916667,128.5,1924.583333,429.1666667,4306.666667,2241,2525,1587,637,4163,2827,4257,2594,28,23,10,78,4553,4055,268,152,174,238,1024,1,2184,3749,324,807,233,463.6969571,430.9965999,6.77574969,7.806842034,17.97046657,26.95569985,17.82316766,9.279831097,214.8887183,795.0882579,84.25497441,976.1498521,372.3716351,992.2054329,200.7684093,10476.92931,6099.942308,3736.531356,616.298624,24.15702063,0,0,0,0,0,49,6,11,0,0
A07004,St Joseph Regional Health Partners ACO,Texas,1/1/2014,1,0,0,5818,-1.702119761,3.654354354,-942997,0,0,P4R,9868,9662,55401304,56344300,,,0.5,0.5,64458,8711,13348,9097,46036,8866,16544,8728,52993,8798,17042,8500,67494,8814,17016,9024,10036,0.964090268,0.950650582,0.968378879,0.93247941,0.940424119,0.889085958,0.948252017,0.902734284,0.937488727,0.930322495,1.013083235,0.918254143,0.907658442,0.995990993,0.998479902,0.947437994,53.58333333,608.0833333,295.1666667,4007.833333,5614.416667,60.16666667,580.0833333,285.9166667,4688.25,840,2673,1585,720,3195,2623,5082,509,15,130,7,75,3025,2647,145,203,58,275,1248,0,1926,2747,174,889,223,328.974515,305.2855001,4.09659656,12.11167678,7.480741543,17.27695071,12.28978968,8.727531801,177.9220779,701.948052,78.90401199,750.7458477,230.4780847,594.5408398,192.0056996,7946.328648,3199.976252,3771.362415,747.1835899,227.8063913,6,0,3,0,4,165,411,27,0,0
A17106,"Arkansas Accountable Care, LLC",Arkansas,1/1/2014,1,0,0,6159,-3.002023542,3.568168168,-1142049,0,0,P4R,6334,6336,38042648,39184698,,,0.5,0.5,52189,5612,7955,5512,72270,6131,9710,6078,59420,5730,7449,5982,67721,6012,7152,6240,6524,1.024705325,0.949674457,0.836704805,0.876669195,0.963281991,0.918486356,0.87818588,0.849900358,0.920017595,0.889163323,0.83558518,0.839323766,0.992792016,0.857221208,0.853134182,0.85205456,42,870.9166667,173.6666667,5111.416667,6006.166667,28.08333333,791.25,178.25,5008.583333,1079,3071,1526,483,3655,2504,5962,46,29,18,44,60,2170,1598,65,434,83,70,129,0,1000,2622,63,282,308,234.2592336,192.635347,2.330937647,27.47176513,11.82118378,6.992812942,6.160335211,5.660848572,124.7619048,721.9047619,15.98357244,447.0405417,126.5366152,678.9688376,302.5224075,7917.862197,3810.250576,3409.3293,691.1230125,7.159308489,0,0,0,0,0,25,50,14,1,0
A15030,Silver State ACO LLC,Nevada,1/1/2014,1,0,0,12198,-0.804185147,2.868093619,-996994,0,0,P4R,10472,10360,123975699,124972693,,,0.5,0.5,69419,10721,12656,9502,72001,10078,11593,9069,74776,10277,11935,9068,70505,10811,12656,9192,10556,0.95246121,1.053853337,0.882309439,0.98525985,0.949658433,1.085608858,0.882265816,0.988576483,0.966234637,1.070398975,0.905453538,0.983819497,0.932048272,1.101235874,0.899698257,0.975366891,154.25,1653.083333,763.4166667,8756.583333,11839.08333,171,1725.916667,829.0833333,9113.083333,2418,6281,2755,744,6677,5521,9453,1293,346,580,41,485,3581,2591,214,726,141,163,239,0,1477,4203,105,896,256,308.1319641,249.3436288,5.405823931,37.50290352,15.8796078,9.037861884,7.517473904,6.588347915,181.678214,739.0300231,20.86310173,621.416354,197.4815055,688.2289592,339.6377816,10579.0285,3546.051567,5571.799619,982.1706354,479.0066799,0,19,0,0,1,64,64,33,0,0
A73981,"Physician Health Partners, LLC",Colorado,1/1/2014,1,0,0,31320,-2.382680155,2.386796227,-5657253,0,0,P4R,7779,7851,237432325,243089578,,,0.5,0.5,65112,8437,10924,7268,66077,8504,8266,7277,61137,9127,8933,7353,62210,8830,9191,7512,7965,0.977036609,1.064369188,1.083001967,1.009948182,0.955651632,1.089835371,1.077768891,1.015394745,0.943306693,1.077789205,1.005671725,1.024460326,0.94997178,1.099896957,0.946355007,1.001468364,186.6666667,2662.25,329.9166667,26900.41667,30520.66667,178.4166667,2545.5,413.25,27383.5,3936,15094,8508,3782,17668,13652,28960,848,265,375,50,822,2358,2116,104,132,34,116,346,5,1440,3217,61,370,234,225.3554968,211.233918,2.555645355,7.437583277,3.931762085,6.225289968,2.948821564,5.864878443,120.430867,799.2230267,35.15650597,543.5661082,145.3769031,639.5338678,301.3040344,8723.105655,4155.839759,3883.139294,676.6234901,7.503112645,0,0,0,0,4,253,122,34,2,1
A90742,"Kansas Primary Care Alliance, LLC","Missouri,  Kansas",1/1/2014,1,0,0,6593,1.25721908,3.481281281,627006,0,0,P4R,7705,7488,49872416,49245410,,,0.5,0.5,54233,7501,9165,7168,81668,8146,11328,6674,75256,8218,9201,7109,85537,8969,12799,7006,7608,0.935861621,1.0222192,0.806705668,0.89022103,1.086462926,1.059524644,0.815508384,0.895661339,1.014236476,1.090156414,0.882651388,0.916573459,1.081504463,1.094166972,1.004808282,0.938151577,22.83333333,675.9166667,100.25,5430.833333,6473.083333,25,708,93.08333333,5647,973,3301,1718,601,4159,2434,5810,621,26,24,9,103,2288,1945,47,244,76,89,215,0,1926,2581,57,333,229,261.2356296,234.046114,1.699344722,15.44858839,10.04158245,8.496723612,5.098034167,6.179435354,152.6548673,758.1120944,24.71774142,546.725543,156.4942003,594.616167,246.2504989,8354.905571,3200.793028,4138.522343,1005.703104,9.887096567,0,0,0,0,0,36,13,13,0,0
A81453,Well Virginia Corporation,Virginia,1/1/2014,1,0,0,20120,0.966426276,2.49879996,1687093,0,0,P4R,8974,9000,174570240,172883147,,,0.5,0.5,67432,7919,10312,7358,65154,8783,11296,7581,64816,8553,11751,7966,66487,8524,11146,7816,8887,0.976559238,1.135729658,1.033651013,0.97917767,1.017121155,1.157384976,1.042029015,0.996208343,1.007598589,1.190489261,1.040149806,1.007637616,0.980445628,1.147002542,1.043547148,1.007780187,275.8333333,3840.75,1145.416667,14994.83333,19452.58333,274.0833333,3454.916667,695.5833333,15028,4475,8621,5006,2018,11061,9059,16901,2730,75,50,3,361,2771,2463,40,238,52,196,382,0,2890,2244,118,291,270,295.1793035,274.2566326,1.079548132,13.72568339,6.117439415,15.98759376,6.220253523,6.528695846,175.859143,741.1964362,42.87348296,781.2329982,201.7212795,801.6415986,378.7157661,8487.767263,3437.486881,4105.778581,939.4125031,5.089298337,0,0,0,0,12,149,895,144,1,0
A87886,"Integrity Health Innovations, LLC","Wisconsin,  Minnesota",1/1/2014,1,0,0,5228,1.519614836,3.831531532,633894,0,0,P4R,8186,7896,41714099,41080205,,,0.5,0.5,85012,7467,12547,7414,80590,6893,8655,7141,80909,8110,10171,7661,85770,7789,11881,7572,8062,1.050642423,0.937993946,0.96403498,0.910213167,1.023541147,0.930786125,0.840393572,0.919627861,0.941686935,0.926272535,0.875943445,0.936204295,1.037754613,0.974658636,0.937552178,0.976348729,19.58333333,1405.166667,128.9166667,3954.916667,5095.833333,20.25,1346.416667,143.8333333,3585.333333,1535,1800,1257,636,2909,2319,5035,29,19,7,81,57,3043,2808,74,158,55,166,576,0,1970,2029,103,226,258,267.2771872,254.7179068,1.177432543,7.064595258,4.317252657,7.849550286,7.457072772,7.653311529,137.3913044,784.3478261,59.85282093,660.5396566,118.9206868,526.901063,249.4194603,7344.824203,3537.596075,2280.490597,892.4938675,634.2436631,0,3,0,0,0,67,18,15,1,0
A03202,"Augusta Care Partners, LLC",Virginia,1/1/2014,1,0,0,6029,-6.447027544,3.594194194,-2794635,0,0,P4R,7407,7435,43347656,46142291,,,0.5,0.5,64784,7080,8346,6604,78297,6616,7591,7059,69345,6651,7477,7115,67872,7742,8737,7414,7885,0.969032163,1.044346094,0.988997842,0.96114071,1.077795803,1.063351931,0.991736611,0.951050443,1.060444088,1.031174379,0.908045914,0.922901368,1.036889665,1.012395903,0.898643527,0.92451281,45.25,1065.666667,222.5833333,4393.75,5851.916667,36,1004.416667,188.8333333,4622.666667,1278,2746,1506,499,3620,2409,5644,301,8,8,2,66,2528,2368,17,72,85,144,304,0,2442,2032,113,245,241,262.4781055,249.3200234,0.51265255,3.588567848,9.056861712,12.30366119,5.126525497,7.177135696,155.4160126,743.3281005,47.84757131,745.9094599,167.808268,630.391752,224.0291642,8297.965054,3484.841149,3777.394871,1027.697478,8.031556613,0,0,0,0,5,84,172,35,1,0
A38185,Mid-Atlantic Primary Care ACO,"Virginia,  Maryland,  District of Columbia",1/1/2014,1,0,0,13133,-0.951727204,2.811982397,-1162059,0,0,P4R,9562,10014,122099969,123262028,,,0.5,0.5,62674,11711,15147,9508,70739,11516,13386,8079,70748,11823,12778,8100,73261,11679,10937,8279,9653,0.976451731,1.301708479,1.047997456,0.993113532,0.974018931,1.261236359,0.988696472,0.955575553,0.990559063,1.200609331,0.966706276,0.917062842,0.968526182,1.14830314,0.926493568,0.909708003,198.6666667,2092.666667,1636.666667,10330.41667,12768.66667,145.3333333,1461.5,1182.083333,9979.75,2069,6388,3350,1326,7868,5265,6773,4929,448,404,9,570,3024,2796,23,143,81,231,627,0,1841,3515,94,349,224,280.3738318,262.7525714,0.469900277,8.223254843,8.849788545,14.0970083,6.656920587,7.753354566,171.0746569,742.2162705,53.33368141,729.8334465,212.4732418,616.8224299,292.7478724,9020.205712,3324.936041,5331.018639,347.8045215,16.44650969,0,0,0,0,3,194,763,75,12,0
A39529,"SSM ACO, LLC","Missouri,  Illinois",1/1/2014,1,0,0,22553,0.517053652,2.474469149,1062781,0,0,P4R,9373,9240,205545690,204482908,,,0.5,0.5,73609,9413,14529,8037,72235,8770,12526,8183,70008,9763,16504,8203,72096,10216,13615,8202,9325,1.055825434,1.146732387,1.184339995,1.034390045,1.046473974,1.101276277,1.097471858,1.045307097,1.006008966,1.11069667,1.195253795,1.053042923,1.046419573,1.154213226,1.20531744,1.042426452,253.5833333,3290.416667,442.8333333,18579.08333,21929.41667,248.4166667,3080.666667,469.6666667,18130.66667,4103,10241,5645,2564,12768,9785,19653,2450,98,35,11,306,3015,2580,63,330,70,166,449,0,2530,2648,102,423,217,341.2767478,307.8969269,1.824033927,20.38357914,11.1722078,15.91469601,6.292917048,7.797745038,164.2165052,743.0671567,52.5321771,632.8941718,170.0911637,611.0969664,222.57774,8041.253567,3079.881286,4251.686281,695.5041364,14.18186378,0,0,0,0,11,139,417,102,0,0
A79168,"Johns Hopkins Medicine Alliance for Patients, LLC","Maryland,  District of Columbia",1/1/2014,1,0,0,37203,1.218607875,2.327964266,5419521,0,0,P4R,12288,12196,444730516,439310995,,,0.5,0.5,102051,15243,12996,9922,101466,15137,13808,10081,96678,14605,12890,10109,102524,14993,12541,9888,12138,1.077149588,1.358023499,1.034029178,1.016985425,1.026417715,1.335824967,1.013459916,1.006188635,1.042643175,1.299558536,0.99206876,1.000726684,1.022503784,1.288644187,0.956204089,1.006518287,441.25,6463.75,2037.25,26409.16667,36192.75,440.75,6812.166667,2200.5,26739.33333,8538,16856,8786,3023,21218,15985,25070,9549,878,368,29,1309,4757,4685,9,40,33,110,244,1,3741,3210,72,304,274,323.4073122,317.1905976,0.221038744,2.569575398,3.343211002,15.50034192,9.725704734,8.6757707,198.7360233,717.9387458,25.8339032,765.5400598,236.3180471,899.8210968,363.5258443,9053.221985,3415.7946,4921.151336,709.20281,7.073239806,0,0,0,0,11,573,2213,239,6,1
A02128,"Greater Genesee County ACO, LLC",Michigan,1/1/2014,1,0,0,5577,7.208920732,3.726726727,4179933,4179933,2048167,P4R,10600,10449,57982782,53802850,,,0.5,0.5,94176,8583,18851,10715,100169,7925,20573,10032,97583,7700,14420,9716,87521,7569,17860,9189,9836,1.094267806,1.04503532,1.04007015,1.152227532,1.034004561,1.012775858,1.192269587,1.13816966,1.087884363,1.006659125,1.139765139,1.139683136,1.083886611,1.012769381,1.052647878,1.133477326,42.41666667,749,111.75,4708.166667,5469.916667,48.5,708.3333333,102.5,4610.583333,897,2388,1645,647,3282,2295,4071,1416,11,13,2,64,3449,3273,61,102,37,153,584,0,1705,3393,122,492,204,328.8898368,318.4692028,2.376635842,4.570453541,3.473544691,12.98008806,5.48454425,6.032998675,182.295082,775.0819672,46.61862612,574.4146011,246.8044912,846.4479959,223.7694054,9000.868386,4403.35776,4216.883255,369.6582824,10.9690885,0,0,0,0,0,20,23,2,0,0
A49262,"Broward Guardian, LLC",Florida,1/1/2014,1,0,0,5828,2.460874103,3.651351351,2340518,0,0,P4R,17038,16952,95109198,92768680,,,0.5,0.5,93799,17102,20626,16087,95061,16295,17925,14737,82500,16123,17616,14153,76085,14414,19746,14212,16619,1.053971961,1.41689779,1.226534029,1.351938166,1.073640569,1.396230263,1.187711216,1.332757537,1.057929678,1.42655162,1.133743671,1.319903973,1.052641015,1.375819179,1.139209539,1.311118995,143.9166667,787.9166667,805.0833333,4113.666667,5582.25,145.4166667,760.5833333,774,3902.25,1109,2167,1490,1062,3526,2302,4267,888,60,423,3,187,4733,3955,320,476,88,767,1376,0,3216,4835,191,1982,340,479.018317,432.8003941,8.061265619,26.69174616,11.4649111,18.45134131,20.78015137,10.39007569,218.5338866,769.9400646,109.8123517,972.3677729,380.1334587,893.9047875,383.1788257,12986.69891,4634.869452,6947.556989,1385.82113,18.45134131,0,0,0,0,9,89,167,21,1,0
A36517,"Via Christi Health Alliance in Accountable Care, Inc.",Kansas,1/1/2014,1,0,0,19906,1.164096649,2.503720744,1705524,0,0,P4R,7549,7499,146510525,144805001,,,0.5,0.5,54625,7456,9911,7111,73560,7711,10404,6722,63083,7742,9010,6824,61143,7747,10096,6836,7461,0.978052357,1.104174374,1.027288675,0.989500431,0.966972782,1.092945605,0.997048521,0.98563798,0.957711739,1.082829912,0.993232813,0.981339032,0.941452059,1.071541142,0.992630125,0.984656592,161.25,3004.916667,632.75,16330.25,19408.5,140.6666667,2733.416667,610.9166667,15923.5,3454,8013,5644,2795,11736,8170,18114,1147,83,215,77,270,2347,1978,95,232,64,206,497,2,1177,2751,68,301,264,256.1248937,230.9297473,2.782286112,14.37514491,7.9346678,9.42885849,3.915810083,7.161810547,127.8606965,768.159204,52.91495994,607.1051344,151.2739264,639.2044723,274.4158487,8213.875364,3528.247933,3116.057398,1463.534019,106.0360152,0,7,1,0,6,177,314,91,0,2
A46995,UT Southwestern Accountable Care Network,Texas,1/1/2014,1,0,0,18964,2.742645206,2.541408282,6010275,6010275,2945035,P4R,11971,11999,219141543,213131268,,,0.5,0.5,74502,12249,12380,9708,74091,12294,11927,9215,69893,13026,11608,9559,74803,12467,12156,9122,11642,0.985590001,1.428880262,1.021699103,1.054076192,1.007028688,1.444869653,0.970790079,1.045695432,0.966795586,1.414362795,0.986165259,1.072338372,0.975783509,1.440524868,0.941732567,1.068362082,467.6666667,3980.833333,1701,12329.16667,18306.58333,447.0833333,3696.083333,1455.083333,12708.33333,4898,8415,4283,1368,10450,8514,13207,3357,556,1270,32,542,3852,3041,271,430,103,197,351,100,3032,3056,94,996,471,372.8167007,319.0109205,7.920647854,25.07294735,13.49241393,16.22367181,8.412274273,7.265145963,203.4548944,690.403071,28.3504568,808.3430824,234.0688004,805.9942006,393.6835109,8878.226867,3342.513395,4465.989011,1059.236431,10.48803026,0,0,0,0,5,256,1948,94,2,3
A39975,Northwest Florida Health Partners LLC,"Alabama,  Florida,  Mississippi",1/1/2014,1,0,0,22871,-0.731006056,2.471289043,-1474993,0,0,P4R,9077,9018,201775822,203250816,,,0.5,0.5,69671,8548,11739,8553,65749,8630,11699,8511,64957,8685,11966,8429,68267,8996,12087,8580,9143,0.988625557,1.091585724,1.007057909,1.028141258,0.994981326,1.064757861,1.005460075,1.026770914,1.004903363,1.058622406,1.022320188,1.030867118,0.99553123,1.058168809,1.045880969,1.037395583,214.1666667,3945.583333,1019.833333,25924.16667,22229.5,148.25,2635.25,735.25,18710.75,3581,10699,6378,2213,12877,9994,20293,1969,170,62,28,349,2434,2179,103,110,53,200,567,0,2226,2980,101,527,314,296.9927349,278.6837311,3.238939247,7.422569109,7.647495445,12.32596325,7.962392317,6.702804831,162.8369821,755.3826669,56.09662835,653.6809195,183.0450528,655.8851976,270.2265008,9749.072179,3692.210801,5007.849929,1026.158933,22.8525158,0,0,1,0,4,118,157,49,1,0
A23908,"Illinois Health Partners ACO, LLC",Illinois,1/1/2014,1,0,0,50069,-1.219215113,2.198619862,-5334203,0,0,P4R,8973,8800,437511266,442845470,,,0.5,0.5,71493,8766,13449,8225,73795,9246,13149,8313,78252,8980,13511,8376,75971,9660,14020,8574,9082,1.012348851,1.031107956,0.956241166,0.949028156,1.021587162,1.013610281,0.987097243,0.961355399,0.993725203,1.01416856,0.962387334,0.948350472,1.011190984,1.019466617,1.008146457,0.964956073,248.9166667,3438.333333,782.6666667,43404.58333,48761.08333,277.5,3220.666667,474.0833333,44788.83333,5340,24700,13985,6044,28908,21161,45872,1436,759,359,7,1636,2753,2460,28,222,61,162,759,0,1727,3191,87,462,193,281.9461558,260.4946226,0.553720265,14.02758005,6.870232921,11.09491346,6.829216606,7.075314501,158.7062472,829.3309703,64.86730367,520.4150168,190.3362142,670.514225,273.1686642,8928.124033,3509.663615,4712.077425,703.2452451,3.13774817,0,0,0,0,3,314,633,73,0,8
