ACO_Num,ACO_Name,ACO_State,Start_Date,Track1,Track2,Adv_Pay,N_AB,Sav_rate,MinSavPerc,BnchmkMinExp,GenSaveLoss,EarnSaveLoss,QualScore,UpdatedBnchmk,HistBnchmk,ABtotBnchmk,ABtotExp,Adv_Pay_Amt,Adv_Pay_Recoup,QualPerfShare,FinalShareRate,Per_Capita_Exp_ALL_ESRD_BY1,Per_Capita_Exp_ALL_DIS_BY1,Per_Capita_Exp_ALL_AGDU_BY1,Per_Capita_Exp_ALL_AGND_BY1,Per_Capita_Exp_ALL_ESRD_BY2,Per_Capita_Exp_ALL_DIS_BY2,Per_Capita_Exp_ALL_AGDU_BY2,Per_Capita_Exp_ALL_AGND_BY2,Per_Capita_Exp_ALL_ESRD_BY3,Per_Capita_Exp_ALL_DIS_BY3,Per_Capita_Exp_ALL_AGDU_BY3,Per_Capita_Exp_ALL_AGND_BY3,Per_Capita_Exp_ALL_ESRD_PY,Per_Capita_Exp_ALL_DIS_PY,Per_Capita_Exp_ALL_AGDU_PY,Per_Capita_Exp_ALL_AGND_PY,Per_Capita_Exp_TOTAL_PY,CMS_HCC_RiskScore_ESRD_BY1,CMS_HCC_RiskScore_DIS_BY1,CMS_HCC_RiskScore_AGDU_BY1,CMS_HCC_RiskScore_AGND_BY1,CMS_HCC_RiskScore_ESRD_BY2,CMS_HCC_RiskScore_DIS_BY2,CMS_HCC_RiskScore_AGDU_BY2,CMS_HCC_RiskScore_AGND_BY2,CMS_HCC_RiskScore_ESRD_BY3,CMS_HCC_RiskScore_DIS_BY3,CMS_HCC_RiskScore_AGDU_BY3,CMS_HCC_RiskScore_AGND_BY3,CMS_HCC_RiskScore_ESRD_PY,CMS_HCC_RiskScore_DIS_PY,CMS_HCC_RiskScore_AGDU_PY,CMS_HCC_RiskScore_AGND_PY,N_AB_Year_ESRD_BY3,N_AB_Year_DIS_BY3,N_AB_Year_AGED_Dual_BY3,N_AB_Year_AGED_NonDual_BY3,N_AB_Year_PY,N_AB_Year_ESRD_PY,N_AB_Year_DIS_PY,N_AB_Year_AGED_Dual_PY,N_AB_Year_AGED_NonDual_PY,N_Ben_Age_0_64,N_Ben_Age_65_74,N_Ben_Age_75_84,N_Ben_Age_85plus,N_Ben_Female,N_Ben_Male,N_Ben_Race_White,N_Ben_Race_Black,N_Ben_Race_Asian,N_Ben_Race_Hisp,N_Ben_Race_Native,N_Ben_Race_Other,CapAnn_INP_All,CapAnn_INP_S_trm,CapAnn_INP_L_trm,CapAnn_INP_Rehab,CapAnn_INP_Psych,CapAnn_HSP,CapAnn_SNF,CapAnn_INP_Other,CapAnn_OPD,CapAnn_PB,CapAnn_AmbPay,CapAnn_HHA,CapAnn_DME,ADM,ADM_S_Trm,ADM_L_Trm,ADM_Rehab,ADM_Psych,chf_adm,copd_adm,pneu_adm,readm_Rate_1000,prov_Rate_1000,P_SNF_ADM,P_EDV_Vis,P_EDV_Vis_HOSP,P_CT_VIS,P_MRI_VIS,P_EM_Total,P_EM_PCP_Vis,P_EM_SP_Vis,P_Nurse_Vis,P_FQHC_RHC_Vis,N_CAH,N_FQHC,N_RHC,N_ETA,N_Fac_Other,N_PCP,N_Spec,N_NP,N_PA,N_CNS
A49168,"CMG ACO, LLC ","Connecticut, New York ",1/1/2015,1,0,0,"19,103",-2.05%,2.54%,"-4,175,829",0,0,P4R,"10,938","10,667","203,968,718","208,144,547",  ,  ,50.00%,50.00%,"85,180","10,047","13,643","9,335","91,957","10,573","15,539","9,360","83,121","11,106","13,792","9,385","85,292","10,960","16,130","9,873","11,162",1.069,1.073,1.113,1.057,1.053,1.110,1.101,1.054,1.058,1.129,1.112,1.046,1.025,1.138,1.139,1.045,152,1834,1893,15008,18648,136,1814,1886,14812,2375,7857,5697,3174,10900,8203,17355,907,119,125,10,587,3328,3045,139,77,109,164,1160,0,2235,3497,167,829,184,288,271,3,4,10,15,9,6,171,841,95,671,226,709,240,11206,3743,5804,1652,8,0,0,0,0,0,74,124,40,1,1
A91307,Frederick Integrated Healthcare Network LLC ,Maryland ,1/1/2015,1,0,0,"11,944",3.61%,2.88%,"4,437,943","4,437,943","2,174,592",P4R,"10,655","10,825","123,068,878","118,630,935",  ,  ,50.00%,50.00%,"92,914","12,583","17,089","11,223","90,765","12,056","14,520","10,960","85,399","11,294","11,809","9,717","83,982","11,669","12,684","9,439","10,271",1.030,1.152,1.149,1.095,1.057,1.209,1.103,1.070,1.025,1.106,0.977,1.036,1.011,1.112,0.977,0.978,59,1272,401,8450,11551,76,1184,404,9887,1677,5777,3065,1425,6867,5077,10506,897,154,58,3,326,3212,3133,15,39,29,126,691,0,2215,3619,106,441,226,248,243,1,2,3,10,11,8,152,802,61,572,195,748,387,10139,3062,5932,1141,4,0,0,0,0,4,82,275,31,1,0
A95248,"Holy Cross Physician Partners ACO, LLC ",Florida ,1/1/2015,1,0,0,"13,683",-0.63%,2.78%,"-956,728",0,0,P4R,"11,353","11,439","151,089,944","152,046,672",  ,  ,50.00%,50.00%,"92,405","10,276","14,534","10,727","84,271","11,864","17,699","10,754","92,526","12,358","14,329","10,985","90,469","12,206","17,222","10,885","11,425",1.077,1.209,1.016,1.137,1.053,1.218,1.054,1.140,1.068,1.129,0.998,1.138,1.078,1.161,1.017,1.099,51,857,479,12019,13308,39,773,482,12013,1191,5859,3792,2841,7488,6195,12222,836,75,184,12,354,3077,2350,47,660,48,460,618,0,2198,3997,98,1024,240,321,281,1,31,6,12,9,6,158,799,49,667,232,714,337,11904,3869,7283,711,40,0,0,0,0,3,69,102,10,0,0
A11353,WellSpan Population Health Services,"Maryland, Pennsylvania ",1/1/2015,1,0,0,"26,003",-5.71%,2.44%,"-14,003,342",0,0,P4R,"9,764","9,556","245,066,395","259,069,737",  ,  ,50.00%,50.00%,"73,417","8,734","12,379","8,727","87,541","9,106","11,266","8,800","80,269","8,862","12,576","8,973","70,912","9,751","13,511","9,716","10,322",1.005,1.070,0.955,1.051,1.003,1.065,0.978,1.052,1.041,1.067,0.977,1.045,1.028,1.046,0.972,1.028,171,3818,837,19868,25098,197,3862,803,20237,4879,10661,6972,3491,14890,11113,24254,946,85,222,13,483,3700,2945,98,592,109,263,681,0,2168,2966,106,400,272,360,313,3,34,11,15,10,5,172,810,61,629,241,754,214,8977,3955,3542,1370,110,0,5,0,0,7,244,449,135,1,0
A05950,"Health Alliance Integrated Care, LLC ","Idaho, Oregon ",1/1/2015,1,0,0,"9,299",-0.41%,3.07%,"-370,811",0,0,P4R,"10,015","9,794","90,328,525","90,699,336",  ,  ,50.00%,50.00%,"66,668","9,308","12,794","8,268","75,039","9,669","11,876","8,572","80,953","10,239","12,145","8,906","69,465","9,894","11,755","9,224","10,056",0.993,1.080,1.011,1.003,0.991,1.062,1.018,1.015,0.972,1.109,1.000,1.007,1.005,1.106,0.975,0.983,73,1672,636,6914,9020,81,1612,621,6706,1908,3737,2516,1138,5293,4006,8738,39,61,192,46,223,3314,2884,361,60,66,352,825,0,2880,2126,129,517,276,312,290,9,3,10,11,7,7,142,698,77,1017,186,723,286,8783,2238,3236,2203,1106,0,0,5,0,13,119,188,83,2,4
A25744,PACN,North Carolina ,1/1/2015,1,0,0,"15,677",-0.67%,2.67%,"-873,256",0,0,P4R,"8,456","8,204","129,747,062","130,620,318",  ,  ,50.00%,50.00%,"66,656","8,051","10,309","7,333","62,619","8,038","10,273","7,451","61,259","8,348","9,703","7,627","66,951","8,296","11,114","7,849","8,513",1.002,1.108,1.116,0.983,0.962,1.048,1.086,0.978,0.967,1.070,1.045,0.978,0.944,1.051,1.029,0.978,133,1372,554,13125,15344,132,1384,542,13286,1858,7285,4643,1891,8752,6925,13570,1645,49,35,89,289,2473,2359,29,84,18,225,304,0,1691,3297,70,218,319,275,266,1,5,4,14,12,8,146,789,36,609,197,832,373,10205,3980,4687,1526,12,0,0,0,0,0,26,81,23,0,0
A74448,Cotton-O'Neil ACO llc ,Kansas ,1/1/2015,1,0,0,"24,262",-2.49%,2.46%,"-5,362,775",0,0,P4R,"9,103","9,055","214,952,680","220,315,455",  ,  ,50.00%,50.00%,"68,326","8,726","13,994","7,787","75,364","8,994","13,830","8,276","74,919","9,661","13,993","8,303","72,512","9,191","12,899","8,833","9,330",0.981,1.082,1.131,0.990,1.029,1.139,1.132,1.010,1.050,1.157,1.094,1.012,1.001,1.116,1.024,1.000,152,3268,563,19135,23614,131,3204,544,19735,3940,10187,7025,3110,13690,10572,22434,1032,72,170,117,437,3167,2486,64,563,78,219,652,1,2084,2782,89,231,301,348,302,2,34,10,12,8,9,152,801,71,687,210,807,249,9109,3042,4016,2032,20,0,0,0,0,2,92,168,99,0,0
A73551,St. Francis Accountable Health Network,Kansas ,1/1/2015,1,0,0,"9,701",0.41%,3.03%,"413,218",0,0,P4R,"10,801","10,263","101,456,238","101,043,020",  ,  ,50.00%,50.00%,"69,810","9,214","15,074","8,911","64,110","8,891","13,743","8,949","84,334","11,024","18,627","9,468","72,263","11,522","16,994","9,847","10,757",0.930,1.079,1.147,1.028,0.941,1.103,1.089,1.036,0.996,1.157,1.188,1.061,1.013,1.233,1.262,1.103,68,1451,259,7816,9393,70,1389,256,7678,1704,4184,2552,1261,5584,4117,8814,480,31,94,73,209,3641,2948,96,541,77,422,1204,0,2511,2602,127,281,280,401,355,3,33,10,14,7,13,178,768,114,809,256,818,244,9293,3249,3682,1894,468,2,0,3,0,8,43,62,32,0,0
A75637,"Loyola Physician Partners ACO, LLC ",Illinois ,1/1/2015,1,0,0,"18,593",1.54%,2.56%,"2,634,832",0,0,P4R,"9,444","9,186","170,778,093","168,143,261",  ,  ,50.00%,50.00%,"69,344","10,207","13,664","8,023","69,007","9,886","11,795","8,092","75,734","10,729","13,084","8,266","68,520","11,239","12,145","8,328","9,298",0.998,1.214,1.025,1.052,1.011,1.235,0.968,1.047,1.048,1.239,1.038,1.044,0.991,1.266,1.016,1.039,169,2152,369,15846,18084,158,2208,413,15304,2959,8404,5064,2166,10612,7981,14920,2377,208,491,3,594,2923,2620,99,191,64,118,377,0,2975,2287,75,549,246,296,276,2,11,7,13,7,7,187,775,34,558,199,664,281,8004,2878,4726,397,4,0,0,0,0,10,161,754,97,2,4
A17964,"RHS Regional Health Network, LLC ","Illinois, Wisconsin ",1/1/2015,1,0,0,"9,376",-2.02%,3.06%,"-1,849,949",0,0,P4R,"10,179","10,212","91,797,746","93,647,695",  ,  ,50.00%,50.00%,"60,202","7,827","12,440","7,874","63,710","7,745","11,023","7,833","74,616","9,789","17,364","9,797","75,009","9,174","13,852","9,670","10,384",0.930,1.003,0.955,1.009,0.968,1.006,0.979,1.000,0.956,1.140,1.152,1.066,0.984,1.066,1.035,1.061,99,1583,381,7252,9018,89,1641,348,6940,1995,3596,2445,1340,5314,4062,8224,899,38,63,5,147,3491,3053,73,307,89,543,1105,4,2111,2529,156,460,307,379,349,2,18,10,20,12,10,172,795,95,789,280,614,260,8691,3394,3749,1532,16,0,0,0,0,2,78,224,33,0,0
A49534,"Capital Health Accountable Care Organization, LLC ","New Jersey, Pennsylvania ",1/1/2015,1,0,0,"5,615",1.17%,3.72%,"652,038",0,0,P4R,"10,266","10,200","55,790,407","55,138,369",  ,  ,50.00%,50.00%,"84,581","9,779","13,558","8,367","75,853","9,276","12,407","8,527","90,662","9,749","12,401","9,096","78,316","9,555","12,347","9,117","10,146",1.069,1.040,1.124,1.050,1.022,1.018,1.072,1.011,1.005,1.058,1.076,1.025,1.043,1.032,1.020,1.034,71,871,254,4319,5434,64,839,257,4274,1087,2443,1372,713,3426,2189,4093,1261,36,69,3,153,3268,2863,57,264,144,144,549,0,2119,3766,59,311,209,298,274,1,13,10,10,10,7,170,769,48,722,224,721,300,9984,3220,5886,670,208,0,4,0,0,5,98,182,58,1,2
A72677,Signature Partners,"Virginia, West Virginia ",1/1/2015,1,0,0,"23,329",-4.93%,2.47%,"-10,370,563",0,0,P4R,"9,282","9,012","210,346,812","220,717,375",  ,  ,50.00%,50.00%,"75,756","9,541","10,626","8,133","74,024","10,051","10,288","8,087","70,559","10,683","10,938","8,057","76,064","11,043","13,221","8,611","9,740",1.076,1.124,0.947,1.002,1.103,1.119,0.993,0.988,1.069,1.188,0.919,0.979,0.997,1.180,0.958,0.967,148,2751,854,16185,22661,217,2839,876,18729,3750,10686,6326,2567,13056,10273,20049,1617,487,343,14,819,3157,2908,29,177,66,169,671,0,2276,3002,177,388,262,318,298,1,10,10,15,14,9,185,740,56,877,183,763,326,8864,2829,4451,670,914,6,12,5,0,20,295,724,188,1,5
A73256,Trinity Health Michigan d/b/a St. Mary Mercy Hospital,"Georgia, Michigan ",1/1/2015,1,0,0,"8,542",5.07%,3.15%,"4,984,525","4,984,525","2,442,417",P4R,"11,820","11,506","98,254,862","93,270,337",  ,  ,50.00%,50.00%,"88,274","10,824","14,789","11,049","91,805","12,233","15,048","11,069","97,765","11,475","14,267","10,540","82,400","10,970","14,640","10,431","11,220",0.981,1.156,1.191,1.171,1.099,1.207,1.080,1.146,1.020,1.226,1.037,1.144,1.053,1.183,1.011,1.133,52,773,205,6862,8313,76,837,161,7239,1112,3538,2477,1415,4950,3592,7502,774,88,16,6,156,3587,3141,172,213,79,199,1090,0,2026,3474,142,726,231,415,388,5,12,9,22,15,9,182,797,100,757,321,854,293,10444,4807,5021,594,23,2,2,0,0,4,60,142,19,0,0
A99784,Health Collaborative of Central Ohio LLC ,Ohio ,1/1/2015,1,0,0,"15,561",-0.70%,2.68%,"-887,984",0,0,P4R,"8,383","8,133","126,746,474","127,634,458",  ,  ,50.00%,50.00%,"71,899","7,415","10,595","7,567","71,089","7,506","11,890","7,488","63,156","8,423","10,571","7,422","66,321","8,343","11,899","7,816","8,441",1.015,1.073,1.095,1.011,0.988,1.034,1.050,0.986,0.954,1.055,1.056,0.979,1.009,1.046,1.051,0.987,122,2278,521,12552,15120,117,2114,372,12518,2753,7054,3962,1792,8911,6650,13788,1296,98,29,2,348,2646,2377,115,111,73,253,602,7,1660,2683,120,482,186,282,263,3,7,9,12,9,7,151,757,60,743,201,732,274,8362,3634,3897,827,5,0,0,0,0,6,201,226,76,0,6
A83232,"Arkansas HIgh Performance Network ACO, LLC ","Arkansas, Oklahoma ",1/1/2015,1,0,0,"34,376",-1.42%,2.36%,"-4,180,106",0,0,P4R,"8,851","8,605","295,363,081","299,543,188",  ,  ,50.00%,50.00%,"63,209","7,096","11,338","7,894","65,636","7,437","12,360","7,859","72,248","7,716","13,298","8,090","66,497","7,894","13,205","8,467","8,976",1.029,0.935,0.967,0.984,0.959,0.971,0.991,0.995,0.960,0.955,1.021,1.004,0.981,0.949,1.011,0.991,177,5834,2025,26406,33371,198,5391,1812,25969,6567,15025,9356,3428,19970,14406,31042,2579,134,99,229,293,3148,2426,135,488,124,205,646,5,1626,2719,123,459,294,347,298,4,29,16,14,12,13,168,712,71,702,196,743,310,8782,4190,3378,666,548,2,0,8,0,10,125,80,44,0,1
A07732,"Mary Washington Health Alliance, LLC. ",Virginia ,1/1/2015,1,0,0,"17,595",2.26%,2.60%,"3,569,955",0,0,P4R,"9,249","9,032","157,914,712","154,344,757",  ,  ,50.00%,50.00%,"75,452","8,662","11,924","7,826","79,767","8,503","14,606","8,262","81,786","8,856","13,661","8,370","73,350","9,018","12,392","8,389","9,040",1.016,1.030,0.945,0.935,1.010,1.016,1.023,0.940,0.977,1.018,1.020,0.936,0.982,1.009,1.082,0.935,142,1676,268,15143,17073,140,1560,254,15118,2349,9243,4530,1473,10122,7473,15279,1764,114,67,12,359,3032,2566,49,433,13,172,187,0,1604,3476,104,407,246,308,282,1,23,3,12,15,9,170,744,21,639,214,658,279,9174,3280,4894,991,9,0,0,0,0,3,95,427,87,1,0
A65633,Baylor Scott & White Quality Alliance,Texas ,1/1/2015,1,0,0,"64,308",-0.87%,2.00%,"-4,843,593",0,0,P4R,"8,846","8,674","557,042,141","561,885,734",  ,  ,50.00%,50.00%,"68,708","10,817","13,528","7,974","70,024","10,614","12,530","7,893","67,594","11,274","11,835","7,909","64,708","10,940","12,659","8,349","8,923",0.995,1.174,1.067,0.967,0.988,1.208,1.018,0.959,0.971,1.217,0.980,0.956,0.956,1.220,1.005,0.965,377,4645,2113,55341,62969,326,4372,1495,56776,6490,32711,18322,6785,37903,26405,56169,5271,655,795,116,1302,2586,1808,125,445,52,159,269,178,1380,3486,72,891,249,253,198,4,26,6,9,7,7,130,740,25,559,150,801,410,9328,3680,4686,953,9,0,0,0,0,28,452,402,316,6,9
A74976,"North Central Arizona Accountable Care, LLC ",Arizona ,1/1/2015,1,0,0,"11,592",-1.25%,2.90%,"-1,263,357",0,0,P4R,"8,901","8,521","100,674,972","101,938,329",  ,  ,50.00%,50.00%,"71,809","7,833","12,635","8,046","76,615","9,167","10,384","8,266","78,325","8,118","9,204","8,375","87,510","9,008","10,622","8,768","9,012",1.021,1.006,0.836,0.929,0.956,1.027,0.945,0.937,1.043,0.987,0.859,0.928,0.942,1.042,0.896,0.941,27,595,135,9616,11311,30,527,149,10605,895,5963,3474,1260,6276,5316,11116,41,31,62,107,235,2898,2558,11,296,40,270,277,0,1642,3354,110,317,319,216,197,0,15,4,5,3,6,101,750,25,621,123,588,265,9065,2967,4626,1462,11,0,0,0,0,4,118,248,50,1,0
A88553,Franciscan Alliance ACO,"Illinois, Indiana ",1/1/2015,1,0,0,"60,203",0.07%,2.00%,"399,145",0,0,P4R,"9,598","9,322","561,384,582","560,985,436",  ,  ,50.00%,50.00%,"82,397","8,802","11,976","8,508","85,192","8,348","12,585","8,369","81,914","9,115","13,082","8,576","83,224","9,204","13,695","8,795","9,591",1.048,1.080,1.071,1.031,1.049,1.072,1.032,1.016,1.031,1.086,1.071,1.028,1.052,1.087,1.065,1.019,459,7890,1753,49743,58490,442,7947,2128,47973,10247,27378,15703,6875,35356,24847,54607,3991,186,390,19,1010,3182,2750,126,289,62,133,829,2,2220,2769,120,402,256,321,294,3,16,8,13,12,8,173,765,67,703,206,710,263,9004,3395,4482,1065,63,0,0,1,0,23,441,888,227,1,6
A60323,"Physicians ACO, LLC ",Florida ,1/1/2015,1,0,0,"6,841",7.65%,3.43%,"5,933,246","5,933,246","2,907,291",P4R,"11,596","11,339","77,509,841","71,576,595",  ,  ,50.00%,50.00%,"73,648","9,727","14,268","9,740","84,400","10,656","15,052","10,621","61,754","11,467","17,928","10,511","59,136","9,811","14,049","10,349","10,709",1.087,1.293,1.218,1.160,1.087,1.360,1.261,1.207,1.061,1.400,1.278,1.243,0.994,1.308,1.229,1.304,40,697,290,5909,6684,39,631,222,5792,782,2877,2215,967,3947,2894,6131,473,45,59,5,128,2458,2078,50,255,90,632,463,0,1142,4557,142,1258,275,308,281,1,16,11,12,11,9,142,816,48,675,224,859,264,12595,5807,5086,1644,58,0,0,0,0,0,31,2,11,0,0
A59161,"LifeBridge Health ACO, LLC ",Maryland ,1/1/2015,1,0,0,"14,980",6.33%,2.70%,"10,912,559","10,912,559","5,347,154",P4R,"11,818","12,308","172,433,693","161,521,134",  ,  ,50.00%,50.00%,"84,366","15,129","18,109","11,252","88,574","14,515","21,272","11,063","83,468","15,351","19,689","10,555","88,517","14,462","15,451","9,862","11,070",1.030,1.237,1.138,1.021,1.069,1.138,1.130,1.000,1.027,1.198,1.162,1.002,0.985,1.114,0.937,0.966,126,1485,495,11762,14591,97,1553,514,12427,2092,7059,4090,1739,9074,5906,9014,5527,80,24,4,331,3886,3858,1,4,23,122,443,0,3139,3216,58,332,228,244,242,0,0,2,12,7,6,138,751,43,592,189,658,279,9021,3299,4951,766,6,0,0,0,0,6,167,385,62,11,1
A34814,Aledade Delaware ACO LLC ,"Delaware, Maryland, Pennsylvania ",1/1/2015,1,0,0,"11,773",-2.56%,2.89%,"-2,877,706",0,0,P4R,"9,790","9,628","112,541,774","115,419,480",  ,  ,50.00%,50.00%,"76,548","8,819","11,263","8,266","69,856","9,956","12,071","8,447","75,969","10,582","14,270","8,966","74,186","10,544","11,530","9,446","10,040",1.031,1.126,0.985,1.028,1.050,1.088,0.955,1.005,1.029,1.182,1.056,1.029,1.037,1.142,0.982,1.022,77,1094,289,9163,11496,76,1198,283,9939,1601,5819,3191,1162,6636,5137,10098,1332,49,26,5,263,3184,2828,65,225,88,205,635,0,1831,3694,121,379,279,287,267,2,11,7,13,9,8,142,799,55,583,201,729,307,10749,4787,5131,826,5,0,0,0,0,0,31,0,13,0,0
A07334,"Connected Care, LLC ",Michigan ,1/1/2015,1,0,0,"8,615",-0.73%,3.14%,"-574,103",0,0,P4R,"9,418","9,244","78,766,974","79,341,077",  ,  ,50.00%,50.00%,"80,787","9,205","13,099","8,790","65,771","9,668","11,306","8,631","78,441","8,802","12,594","8,350","62,635","9,395","15,076","8,800","9,486",1.096,1.130,1.105,1.128,1.047,1.110,1.062,1.147,1.136,1.152,1.073,1.148,1.067,1.111,1.092,1.141,48,1726,363,6411,8364,46,1665,361,6293,1973,3360,2242,1040,4875,3740,8199,239,10,23,6,138,3034,2835,35,95,90,132,545,0,1825,3236,114,488,307,353,333,1,6,12,9,25,7,182,824,61,778,269,626,230,9545,4316,4542,667,19,0,0,0,0,2,28,43,11,0,0
A29195,"Healthcare Partners of the North Country, llc ",New York ,1/1/2015,1,0,0,"7,300",-0.57%,3.34%,"-382,374",0,0,P4R,"9,383","9,076","66,525,680","66,908,053",  ,  ,50.00%,50.00%,"73,852","8,172","11,008","7,389","75,211","8,348","10,206","8,223","84,464","8,934","11,956","8,374","85,880","9,403","13,248","8,425","9,437",0.981,1.005,1.138,1.118,1.091,0.982,1.080,1.116,1.047,1.058,1.090,1.132,1.024,1.085,1.149,1.117,46,1390,481,5635,7090,52,1195,412,5431,1431,2812,1997,1060,4066,3234,7051,37,17,7,8,180,3373,3166,0,144,68,105,598,0,2342,2581,138,214,348,273,258,0,7,8,11,12,9,161,788,45,795,152,742,340,9107,3547,3489,2068,3,5,0,0,0,10,68,132,45,1,0
A60023,Advanced Premier Physicians ACO ,California ,1/1/2015,1,0,0,"4,932",6.31%,3.94%,"3,775,023","3,775,023","1,849,761",P4R,"12,412","11,776","59,823,888","56,048,865",  ,  ,50.00%,50.00%,"83,301","10,031","10,040","7,394","91,860","8,840","10,037","7,850","80,366","10,534","11,150","8,137","75,606","9,601","11,621","7,975","11,628",1.040,1.110,0.812,0.877,0.987,1.130,0.847,0.947,1.020,1.271,0.996,1.012,1.036,1.217,1.096,1.087,76,205,3475,1275,4820,76,194,3341,1209,324,1940,1852,816,3058,1874,410,61,3427,122,3,909,3214,2806,184,216,45,163,1972,0,1238,4360,132,745,193,278,259,6,10,3,7,4,6,185,805,102,401,201,550,242,12549,6515,5698,331,4,0,0,0,0,10,22,35,0,0,0
A81088,"Doctors ACO, LLC ","Georgia, Indiana, Ohio ",1/1/2015,1,0,0,"14,717",-0.77%,2.72%,"-1,014,555",0,0,P4R,"9,254","9,005","132,347,702","133,362,257",  ,  ,50.00%,50.00%,"70,944","8,556","10,006","7,851","75,584","8,727","10,492","7,861","72,519","8,638","9,796","7,590","70,179","8,815","10,790","8,197","9,325",1.009,1.096,0.996,1.051,0.991,1.055,0.964,1.043,0.983,1.071,0.920,1.042,0.963,1.051,0.936,1.047,205,3361,831,10237,14302,197,3116,764,10225,3758,6137,3524,1298,8373,6344,10627,2973,522,205,13,377,2817,2422,60,154,199,227,547,0,1791,3295,220,480,255,317,284,2,8,23,15,13,7,181,760,54,862,220,733,303,10128,4800,4508,753,67,0,2,1,0,1,98,62,20,0,0
A23513,"SLPA ACO, LLC ","Illinois, Missouri ",1/1/2015,1,0,0,"10,388",1.81%,2.98%,"1,490,788",0,0,P4R,"8,117","7,710","82,214,466","80,723,677",  ,  ,50.00%,50.00%,"63,960","7,454","10,248","6,992","56,045","7,715","8,273","7,174","75,906","7,527","8,292","7,511","57,921","7,617","7,398","7,649","7,970",0.988,1.054,0.947,1.093,0.992,1.072,0.983,1.105,0.996,1.067,0.923,1.082,1.011,1.058,0.956,1.106,53,1469,248,8851,10129,67,1388,264,8410,1809,4608,2687,1284,6039,4349,9819,297,50,9,8,205,2427,2074,38,291,50,110,285,0,1723,2943,76,340,202,285,257,1,16,10,13,6,7,152,766,38,640,198,609,224,8236,2999,4388,828,21,0,0,0,0,1,63,176,41,1,0
A86004,NewYork Quality Care,"New Jersey, New York ",1/1/2015,1,0,0,"31,201",0.78%,2.39%,"2,857,805",0,0,P4R,"12,149","12,277","368,681,736","365,823,931",  ,  ,50.00%,50.00%,"82,828","13,560","11,240","10,150","80,804","13,555","11,815","10,277","86,585","13,960","12,543","10,503","77,670","13,631","11,113","10,703","12,055",1.113,1.484,1.051,1.116,1.109,1.476,1.040,1.120,1.107,1.464,1.032,1.140,1.067,1.417,1.043,1.109,463,3544,2987,22300,30346,446,3417,2858,23625,4624,13408,8877,4292,18195,13006,23437,3843,586,1578,23,1734,3987,3650,42,231,93,184,423,2,2892,4085,81,520,323,311,292,2,11,5,13,7,5,181,753,29,579,214,716,447,10081,2673,6976,423,9,0,0,0,0,5,447,3515,326,0,0
A95812,"MyHealth First Network, LLC ",South Carolina ,1/1/2015,1,0,0,"58,996",3.25%,2.02%,"17,295,364","17,295,364","8,474,728",P4R,"9,299","9,111","531,840,865","514,545,501",  ,  ,50.00%,50.00%,"75,596","7,990","12,685","8,281","78,175","8,106","12,552","8,218","75,499","8,474","12,120","8,222","71,014","8,137","11,873","8,311","8,997",0.958,1.056,0.995,0.993,0.944,1.029,1.046,0.988,0.974,1.035,1.012,0.978,0.939,1.025,1.028,0.976,563,9367,2471,44844,57193,529,8951,2146,45567,11386,26655,14996,5959,33796,25200,51042,6806,161,209,29,749,2843,2440,88,249,93,299,661,0,2105,2510,164,421,274,280,253,3,13,10,10,7,7,148,736,60,701,175,647,236,9464,3667,4354,1036,406,1,20,9,0,33,490,1692,291,4,1
A92234,CHWN ACO,Illinois ,1/1/2015,1,0,0,"12,691",-3.87%,2.84%,"-4,940,477",0,0,P4R,"10,324","9,933","127,523,107","132,463,585",  ,  ,50.00%,50.00%,"71,851","9,889","14,441","9,104","89,270","9,550","14,481","9,171","92,866","11,265","13,752","9,446","82,447","11,187","19,486","10,128","10,724",1.038,1.027,0.995,0.969,1.068,1.031,1.031,0.982,1.032,1.092,1.051,0.971,1.067,1.082,1.068,1.000,57,1070,182,10737,12352,59,1094,204,10994,1483,6290,3517,1401,7329,5362,12243,58,65,56,6,263,3340,2906,68,336,68,367,957,0,2195,3316,133,535,217,340,310,1,19,10,13,12,10,153,819,80,602,221,695,267,9006,3164,4850,991,1,0,0,0,0,6,74,173,35,1,1
A60552,"Innovative Health Alliance of New York, LLC ",New York ,1/1/2015,1,0,0,"12,714",-2.40%,2.84%,"-2,411,247",0,0,P4R,"8,151","7,978","100,653,267","103,064,514",  ,  ,50.00%,50.00%,"63,555","7,677","9,937","7,381","65,361","7,174","7,841","7,073","67,095","8,023","8,681","6,854","64,177","8,313","9,071","7,304","8,346",0.975,1.061,0.985,1.100,0.997,1.011,0.986,1.084,0.986,1.031,0.949,1.107,0.991,1.038,0.960,1.054,110,3148,772,6893,12349,140,3392,828,7988,3960,4525,2697,1532,7098,5616,11343,733,109,149,22,358,2729,2418,17,187,131,72,256,0,2144,2693,154,289,223,326,297,0,12,18,11,15,8,179,736,30,957,227,671,252,9228,3131,4830,1135,132,0,1,0,0,10,201,292,112,3,0
